Date,Hour,Nuclear,Gas,Hydro,Wind,Solar,Biofuel,Total Output
1/1/2015,1,11564,957,3173,2504,0.0,20,18218
1/1/2015,2,11560,946,3100,2262,0.0,20,17888
1/1/2015,3,11560,947,3051,2025,0.0,20,17603
1/1/2015,4,11444,949,3086,1950,0.0,22,17451
1/1/2015,5,11174,946,3131,2015,0.0,21,17287
1/1/2015,6,10974,947,3103,2332,0.0,20,17376
1/1/2015,7,10976,951,3315,2368,0.0,20,17630
1/1/2015,8,11199,952,3567,2258,0.0,20,17996
1/1/2015,9,11271,952,3637,2183,0.0,20,18063
1/1/2015,10,11270,953,3932,2605,0.0,20,18780
1/1/2015,11,11416,951,3767,2704,0.0,20,18858
1/1/2015,12,11570,954,3719,2444,0.0,20,18707
1/1/2015,13,11562,952,3826,2741,0.0,20,19101
1/1/2015,14,11560,951,3974,2733,0.0,20,19238
1/1/2015,15,11565,970,3947,2586,0.0,20,19088
1/1/2015,16,11564,1007,4202,2266,0.0,20,19059
1/1/2015,17,11564,1093,4296,2634,0.0,19,19606
1/1/2015,18,11564,1083,5056,2760,0.0,18,20481
1/1/2015,19,11569,1083,5143,2692,0.0,18,20505
1/1/2015,20,11567,1084,4774,2737,0.0,18,20180
1/1/2015,21,11567,1084,4566,2651,0.0,18,19886
1/1/2015,22,11562,1083,4035,2631,0.0,18,19329
1/1/2015,23,11561,941,3539,2649,0.0,18,18708
1/1/2015,24,11558,903,3276,2079,0.0,18,17834
1/2/2015,1,11566,900,3060,1955,0.0,18,17499
1/2/2015,2,11566,900,3086,1854,0.0,18,17424
1/2/2015,3,11566,904,2959,1838,0.0,19,17286
1/2/2015,4,11560,905,2970,1590,0.0,19,17044
1/2/2015,5,11561,955,2931,1273,0.0,19,16739
1/2/2015,6,11561,990,3069,1196,0.0,32,16848
1/2/2015,7,11561,1079,3512,1186,0.0,40,17378
1/2/2015,8,11560,1265,4412,1106,0.0,45,18388
1/2/2015,9,11566,1491,4686,921,0.0,54,18718
1/2/2015,10,11564,1566,5116,870,0.0,53,19169
1/2/2015,11,11567,1626,4934,940,0.0,56,19123
1/2/2015,12,11568,1704,4729,1197,0.0,56,19254
1/2/2015,13,11567,1857,4462,1337,0.0,55,19278
1/2/2015,14,11567,2029,4346,1227,0.0,55,19224
1/2/2015,15,11566,2167,4490,849,0.0,54,19126
1/2/2015,16,11570,2168,5212,627,0.0,52,19629
1/2/2015,17,11570,2238,5519,531,0.0,51,19909
1/2/2015,18,11570,3162,6225,324,0.0,50,21331
1/2/2015,19,11570,3031,6064,262,0.0,45,20972
1/2/2015,20,11574,2798,6009,274,0.0,35,20690
1/2/2015,21,11564,2493,5970,203,0.0,36,20266
1/2/2015,22,11559,2165,5475,206,0.0,35,19440
1/2/2015,23,11560,1457,5401,168,0.0,34,18620
1/2/2015,24,11567,1212,5117,185,0.0,22,18103
1/3/2015,1,11575,953,4681,306,0.0,15,17530
1/3/2015,2,11576,907,4268,533,0.0,3,17287
1/3/2015,3,11577,913,3720,932,0.0,3,17145
1/3/2015,4,11577,912,3198,1128,0.0,3,16818
1/3/2015,5,11578,913,2965,1410,0.0,3,16869
1/3/2015,6,11579,930,3110,1423,0.0,3,17045
1/3/2015,7,11584,953,3537,1400,0.0,3,17477
1/3/2015,8,11580,952,4438,1139,0.0,3,18112
1/3/2015,9,11568,922,4698,1130,0.0,3,18321
1/3/2015,10,11561,937,5118,1247,0.0,3,18866
1/3/2015,11,11547,1086,5774,1174,0.0,3,19584
1/3/2015,12,11550,1539,5821,1065,0.0,3,19978
1/3/2015,13,11549,1905,5797,1113,0.0,3,20367
1/3/2015,14,11553,2113,4940,1361,0.0,3,19970
1/3/2015,15,11517,2103,4912,1403,0.0,3,19938
1/3/2015,16,11551,2195,4937,1368,0.0,3,20054
1/3/2015,17,11560,2246,5292,1105,0.0,3,20206
1/3/2015,18,11546,2863,5891,881,0.0,3,21184
1/3/2015,19,11555,2731,5898,607,0.0,2,20793
1/3/2015,20,11552,2102,5785,401,0.0,3,19843
1/3/2015,21,11553,1952,5765,344,0.0,3,19617
1/3/2015,22,11549,1691,5369,346,0.0,3,18958
1/3/2015,23,11547,1172,5023,314,0.0,3,18059
1/3/2015,24,11561,952,4752,264,0.0,3,17532
1/4/2015,1,11558,950,4541,364,0.0,3,17416
1/4/2015,2,11564,950,4016,441,0.0,3,16974
1/4/2015,3,11569,952,3778,348,0.0,3,16650
1/4/2015,4,11572,948,3458,283,0.0,3,16264
1/4/2015,5,11567,947,3403,273,0.0,2,16192
1/4/2015,6,11568,946,3352,267,0.0,6,16139
1/4/2015,7,11576,945,3933,172,0.0,7,16633
1/4/2015,8,11575,948,4612,118,0.0,10,17263
1/4/2015,9,11575,947,4888,274,0.0,2,17686
1/4/2015,10,11577,950,4786,861,0.0,2,18176
1/4/2015,11,11577,948,4521,1644,0.0,2,18692
1/4/2015,12,11576,945,4564,2038,0.0,2,19125
1/4/2015,13,11578,949,4661,2165,0.0,2,19355
1/4/2015,14,11576,962,4596,2365,0.0,2,19501
1/4/2015,15,11570,1074,4785,2062,0.0,2,19493
1/4/2015,16,11572,1168,4671,2153,0.0,2,19566
1/4/2015,17,11573,1376,5057,2132,0.0,3,20141
1/4/2015,18,11565,1372,5508,2352,0.0,2,20799
1/4/2015,19,11567,1367,5254,2539,0.0,2,20729
1/4/2015,20,11562,1374,5210,2613,0.0,2,20761
1/4/2015,21,11560,1369,4747,2717,0.0,2,20395
1/4/2015,22,11093,1374,4910,2738,0.0,3,20118
1/4/2015,23,11039,1075,4236,2727,0.0,14,19091
1/4/2015,24,11047,968,3617,2668,0.0,17,18317
1/5/2015,1,11053,968,3402,1893,0.0,18,17334
1/5/2015,2,10830,976,3330,1911,0.0,18,17065
1/5/2015,3,10758,990,3232,1955,0.0,17,16952
1/5/2015,4,10758,1126,3290,1894,0.0,18,17086
1/5/2015,5,10830,1263,3359,2156,0.0,19,17627
1/5/2015,6,11203,1417,3480,2164,0.0,24,18288
1/5/2015,7,11251,1434,4149,2402,0.0,29,19265
1/5/2015,8,11253,1480,5077,2589,0.0,36,20435
1/5/2015,9,11246,1541,5330,2591,0.0,37,20745
1/5/2015,10,11236,1583,5339,2510,0.0,38,20706
1/5/2015,11,11257,1648,5401,2427,0.0,39,20772
1/5/2015,12,11578,1605,5121,2467,0.0,38,20809
1/5/2015,13,11699,1878,4949,2425,0.0,37,20988
1/5/2015,14,11699,2194,4839,2341,0.0,38,21111
1/5/2015,15,11701,2796,4439,2261,0.0,38,21235
1/5/2015,16,11698,2968,4406,2288,0.0,36,21396
1/5/2015,17,11696,3021,5005,2238,0.0,35,21995
1/5/2015,18,11694,3292,5975,1886,0.0,35,22882
1/5/2015,19,11697,3494,6063,1648,0.0,36,22938
1/5/2015,20,11700,3625,6157,1422,0.0,36,22940
1/5/2015,21,11700,3928,6003,1384,0.0,37,23052
1/5/2015,22,11697,3590,5579,1434,0.0,36,22336
1/5/2015,23,11696,2405,5501,1144,0.0,35,20781
1/5/2015,24,11699,1785,4897,981,0.0,23,19385
1/6/2015,1,11697,1623,4314,996,0.0,20,18650
1/6/2015,2,11708,1521,3428,1198,0.0,21,17876
1/6/2015,3,11733,1504,3908,824,0.0,21,17990
1/6/2015,4,11836,1722,4132,523,0.0,17,18230
1/6/2015,5,11820,2156,4552,437,0.0,20,18985
1/6/2015,6,11840,2283,4418,375,0.0,42,18958
1/6/2015,7,11839,2779,5110,337,0.0,87,20152
1/6/2015,8,11839,3314,5489,413,0.0,167,21222
1/6/2015,9,11844,3360,5630,555,0.0,193,21582
1/6/2015,10,11835,3638,5111,708,0.0,208,21500
1/6/2015,11,11833,3471,4909,822,0.0,205,21240
1/6/2015,12,11835,3568,4770,978,0.0,209,21360
1/6/2015,13,11839,3232,4520,1259,0.0,210,21060
1/6/2015,14,11831,3445,4329,1502,0.0,225,21332
1/6/2015,15,11822,3777,4257,1769,0.0,231,21856
1/6/2015,16,11838,3748,4779,1894,0.0,225,22484
1/6/2015,17,11837,3632,5341,2033,0.0,225,23068
1/6/2015,18,11841,3596,5651,2238,0.0,199,23525
1/6/2015,19,11843,3688,5832,2342,0.0,151,23856
1/6/2015,20,11844,3596,5777,2504,0.0,103,23824
1/6/2015,21,11840,3220,5479,2614,0.0,88,23241
1/6/2015,22,11839,2785,5523,2551,0.0,86,22784
1/6/2015,23,11844,1923,5003,2529,0.0,88,21387
1/6/2015,24,11844,1624,3874,2576,0.0,32,19950
1/7/2015,1,11851,1576,3279,2501,0.0,19,19226
1/7/2015,2,11849,1562,3328,2351,0.0,19,19109
1/7/2015,3,11858,1452,3341,2184,0.0,19,18854
1/7/2015,4,11837,1442,3160,2362,0.0,20,18821
1/7/2015,5,11844,1664,3183,2319,0.0,20,19030
1/7/2015,6,11838,1911,3447,1996,0.0,21,19213
1/7/2015,7,11843,2338,4049,2377,0.0,29,20636
1/7/2015,8,11846,2865,5458,2223,0.0,53,22445
1/7/2015,9,11831,3099,5717,2250,0.0,87,22984
1/7/2015,10,11822,3077,5461,2298,0.0,90,22748
1/7/2015,11,11825,3053,5321,2317,0.0,95,22611
1/7/2015,12,11846,3064,5208,2296,0.0,93,22507
1/7/2015,13,11846,3056,5034,2373,0.0,385,22694
1/7/2015,14,11847,3073,4642,2416,0.0,395,22373
1/7/2015,15,11789,3104,4863,2475,0.0,101,22332
1/7/2015,16,11784,3308,4994,2472,0.0,94,22652
1/7/2015,17,11780,3704,5654,2298,0.0,89,23525
1/7/2015,18,11783,5463,6033,1907,0.0,118,25304
1/7/2015,19,11785,5141,5923,1833,0.0,109,24791
1/7/2015,20,11781,4888,5994,1918,0.0,89,24670
1/7/2015,21,11779,4875,5708,2071,0.0,114,24547
1/7/2015,22,11778,4471,5508,2198,0.0,84,24039
1/7/2015,23,11822,4105,4886,2184,0.0,83,23080
1/7/2015,24,11833,2986,4220,2067,0.0,41,21147
1/8/2015,1,11837,1846,3845,2093,0.0,21,19642
1/8/2015,2,11837,1459,3659,2242,0.0,20,19217
1/8/2015,3,11836,1493,3485,2450,0.0,20,19284
1/8/2015,4,11842,1722,3564,2450,0.0,20,19598
1/8/2015,5,11845,2046,3703,2428,0.0,20,20042
1/8/2015,6,11847,2435,3748,2452,0.0,39,20521
1/8/2015,7,11842,2932,4623,2519,0.0,79,21995
1/8/2015,8,11837,3683,5498,2599,0.0,86,23703
1/8/2015,9,11847,3885,5627,2503,0.0,113,23975
1/8/2015,10,11850,4048,5505,2562,0.0,117,24082
1/8/2015,11,11842,4367,5174,2618,0.0,117,24118
1/8/2015,12,11844,4605,5049,2616,0.0,175,24289
1/8/2015,13,11844,4284,5040,2629,0.0,239,24036
1/8/2015,14,11842,3648,5053,2679,0.0,262,23484
1/8/2015,15,11846,3122,5055,2678,0.0,262,22963
1/8/2015,16,11838,3343,5374,2627,0.0,260,23442
1/8/2015,17,11839,3719,5490,2589,0.0,211,23848
1/8/2015,18,11847,3781,5536,2631,0.0,184,23979
1/8/2015,19,11846,3832,5801,2692,0.0,164,24335
1/8/2015,20,11848,4060,5678,2697,0.0,168,24451
1/8/2015,21,11843,4192,5680,2639,0.0,155,24509
1/8/2015,22,11840,3682,5251,2596,0.0,145,23514
1/8/2015,23,11836,2444,4558,2591,0.0,87,21516
1/8/2015,24,11826,1243,3443,2571,0.0,39,19122
1/9/2015,1,11841,1028,3591,2533,0.0,21,19014
1/9/2015,2,11838,980,3767,2512,0.0,19,19116
1/9/2015,3,11838,989,3772,2486,0.0,19,19104
1/9/2015,4,11841,1131,3401,2578,0.0,20,18971
1/9/2015,5,11836,1379,3281,2556,0.0,22,19074
1/9/2015,6,11848,1721,3355,2578,0.0,46,19548
1/9/2015,7,11841,2019,3962,2449,0.0,63,20334
1/9/2015,8,11859,2428,5371,2428,0.0,97,22183
1/9/2015,9,11855,2437,5499,2451,0.0,110,22352
1/9/2015,10,11853,2429,5120,2465,0.0,112,21979
1/9/2015,11,11863,2572,4694,2468,0.0,111,21708
1/9/2015,12,11830,2523,4786,2455,0.0,113,21707
1/9/2015,13,11833,2309,5012,2368,0.0,112,21634
1/9/2015,14,11869,2235,5109,2335,0.0,111,21659
1/9/2015,15,11883,2402,4944,2277,0.0,106,21612
1/9/2015,16,11885,2123,4988,2361,0.0,97,21454
1/9/2015,17,11889,2387,5082,2478,0.0,96,21932
1/9/2015,18,11932,2782,5812,2484,0.0,111,23121
1/9/2015,19,11910,2893,5969,2455,0.0,110,23337
1/9/2015,20,11890,2773,5879,2441,0.0,108,23091
1/9/2015,21,11893,2877,5292,2499,0.0,132,22693
1/9/2015,22,11949,2535,4842,2581,0.0,83,21990
1/9/2015,23,11951,1921,4326,2572,0.0,81,20851
1/9/2015,24,11950,1253,4190,2296,0.0,29,19718
1/10/2015,1,11950,1135,4198,1775,0.0,2,19060
1/10/2015,2,11884,950,4255,1870,0.0,2,18961
1/10/2015,3,11657,946,4212,1917,0.0,2,18734
1/10/2015,4,11619,948,4190,2103,0.0,2,18862
1/10/2015,5,11604,946,4137,2186,0.0,2,18875
1/10/2015,6,11618,947,4322,2077,0.0,2,18966
1/10/2015,7,11842,958,4382,2182,0.0,2,19366
1/10/2015,8,11916,969,4627,2315,0.0,2,19829
1/10/2015,9,11912,982,4689,2383,0.0,2,19968
1/10/2015,10,11910,972,4635,2364,0.0,2,19883
1/10/2015,11,11904,965,4885,2259,0.0,3,20016
1/10/2015,12,11910,1052,4747,2259,0.0,3,19971
1/10/2015,13,11867,1104,4792,2373,0.0,2,20138
1/10/2015,14,11813,1202,4711,2473,0.0,2,20201
1/10/2015,15,11792,1256,4813,2489,0.0,3,20353
1/10/2015,16,11790,1381,4657,2581,0.0,3,20412
1/10/2015,17,11766,1459,5194,2606,0.0,3,21028
1/10/2015,18,11749,1849,5901,2528,0.0,2,22029
1/10/2015,19,11750,1788,5800,2410,0.0,3,21751
1/10/2015,20,11756,1762,5429,2421,0.0,3,21371
1/10/2015,21,11748,1755,5060,2471,0.0,2,21036
1/10/2015,22,11739,1469,4873,2442,0.0,2,20525
1/10/2015,23,11747,1302,4837,2290,0.0,2,20178
1/10/2015,24,11732,1297,4129,2021,0.0,2,19181
1/11/2015,1,11748,1009,4104,1712,0.0,2,18575
1/11/2015,2,11708,936,4118,1377,0.0,2,18141
1/11/2015,3,11265,993,4428,1252,0.0,2,17940
1/11/2015,4,11274,976,4017,991,0.0,2,17260
1/11/2015,5,11276,907,3946,1087,0.0,2,17218
1/11/2015,6,11287,942,3933,899,0.0,2,17063
1/11/2015,7,11283,978,4120,1386,0.0,3,17770
1/11/2015,8,11283,1118,4272,1561,0.0,3,18237
1/11/2015,9,11287,1243,4734,1565,0.0,3,18832
1/11/2015,10,11281,1763,4880,1473,0.0,3,19400
1/11/2015,11,11291,1949,5014,1389,0.0,2,19645
1/11/2015,12,11296,2059,4915,1357,0.0,3,19630
1/11/2015,13,11305,2151,4648,1392,0.0,3,19499
1/11/2015,14,11264,2332,4733,1191,0.0,3,19523
1/11/2015,15,11302,2585,4883,1075,0.0,3,19848
1/11/2015,16,11308,2866,4753,1116,0.0,3,20046
1/11/2015,17,11304,2898,4968,1240,0.0,3,20413
1/11/2015,18,11303,3270,5532,1123,0.0,3,21231
1/11/2015,19,11305,2976,5609,1224,0.0,3,21117
1/11/2015,20,11304,2790,5571,1552,0.0,3,21220
1/11/2015,21,11300,2567,5448,1403,0.0,3,20721
1/11/2015,22,11300,2502,4983,1384,0.0,2,20171
1/11/2015,23,11294,1638,4576,1250,0.0,3,18761
1/11/2015,24,11295,1262,4332,1063,0.0,3,17955
1/12/2015,1,11287,1084,4154,1040,0.0,5,17570
1/12/2015,2,11291,996,4348,839,0.0,11,17485
1/12/2015,3,11015,997,4385,729,0.0,8,17134
1/12/2015,4,10972,1132,4198,527,0.0,18,16847
1/12/2015,5,10979,1567,4179,469,0.0,18,17212
1/12/2015,6,10981,2090,4145,439,0.0,21,17676
1/12/2015,7,10971,2633,5008,394,0.0,30,19036
1/12/2015,8,10959,3585,5145,369,0.0,36,20094
1/12/2015,9,10960,3644,5061,370,0.0,40,20075
1/12/2015,10,10959,3825,5196,494,0.0,41,20515
1/12/2015,11,10959,4164,5051,509,0.0,43,20726
1/12/2015,12,10969,4582,5058,601,0.0,72,21282
1/12/2015,13,10966,4478,4962,748,0.0,52,21206
1/12/2015,14,10966,4002,4893,1287,0.0,63,21211
1/12/2015,15,10952,3802,4844,1569,0.0,68,21235
1/12/2015,16,10955,4122,4800,1603,0.0,69,21549
1/12/2015,17,10957,3695,5052,1662,0.0,60,21426
1/12/2015,18,10952,3896,5882,1637,0.0,88,22455
1/12/2015,19,10959,3876,5951,1730,0.0,86,22602
1/12/2015,20,10962,3742,5927,1903,0.0,85,22619
1/12/2015,21,10952,4022,5292,2009,0.0,51,22326
1/12/2015,22,10944,4071,4823,1944,0.0,36,21818
1/12/2015,23,10929,3841,4276,1736,0.0,36,20818
1/12/2015,24,10952,3113,3881,1591,0.0,24,19561
1/13/2015,1,10957,2856,3833,1433,0.0,18,19097
1/13/2015,2,10967,2763,3649,1325,0.0,13,18717
1/13/2015,3,10964,2702,3352,1256,0.0,21,18295
1/13/2015,4,10961,3006,3477,1203,0.0,20,18667
1/13/2015,5,10968,3311,3839,1023,0.0,21,19162
1/13/2015,6,10974,3103,4265,978,0.0,26,19346
1/13/2015,7,11049,3651,4770,1029,0.0,32,20531
1/13/2015,8,11070,4223,5674,937,0.0,37,21941
1/13/2015,9,11069,4425,5642,894,0.0,72,22102
1/13/2015,10,11067,4652,5475,702,0.0,88,21984
1/13/2015,11,11064,4576,5224,409,0.0,107,21380
1/13/2015,12,11017,4938,5000,234,0.0,89,21278
1/13/2015,13,11068,4627,4886,193,0.0,77,20851
1/13/2015,14,11058,4779,4858,219,0.0,81,20995
1/13/2015,15,10909,4859,4694,240,0.0,112,20814
1/13/2015,16,11020,4723,4743,258,0.0,113,20857
1/13/2015,17,11066,4526,5329,332,0.0,120,21373
1/13/2015,18,11061,4641,5710,433,0.0,112,21957
1/13/2015,19,11058,4539,5697,624,0.0,86,22004
1/13/2015,20,11062,4660,5630,737,0.0,38,22127
1/13/2015,21,11062,4498,5502,755,0.0,36,21853
1/13/2015,22,11066,4234,5230,789,0.0,35,21354
1/13/2015,23,11055,4250,4788,923,0.0,34,21050
1/13/2015,24,11056,3783,4623,946,0.0,24,20432
1/14/2015,1,11061,3697,3918,824,0.0,20,19520
1/14/2015,2,11056,3743,3657,677,0.0,20,19153
1/14/2015,3,11056,4124,3436,580,0.0,20,19216
1/14/2015,4,11052,4299,3425,517,0.0,19,19312
1/14/2015,5,11053,4455,3284,388,0.0,19,19199
1/14/2015,6,11056,4628,3743,288,0.0,22,19737
1/14/2015,7,11055,4682,5012,145,0.0,28,20922
1/14/2015,8,11057,5301,5365,98,0.0,36,21857
1/14/2015,9,10816,5427,5325,94,0.0,36,21698
1/14/2015,10,10592,5355,5172,88,0.0,58,21265
1/14/2015,11,10596,5085,4960,125,0.0,96,20862
1/14/2015,12,10651,4661,4878,112,0.0,159,20461
1/14/2015,13,10990,4462,4772,87,0.0,178,20489
1/14/2015,14,10901,5065,4628,91,0.0,180,20865
1/14/2015,15,10925,4960,4513,42,0.0,180,20620
1/14/2015,16,11049,4713,4669,45,0.0,170,20646
1/14/2015,17,11051,4488,5087,70,0.0,114,20810
1/14/2015,18,11051,4512,5241,160,0.0,89,21053
1/14/2015,19,11047,4702,5291,344,0.0,40,21424
1/14/2015,20,11060,4732,5417,532,0.0,41,21782
1/14/2015,21,11055,5147,5408,629,0.0,34,22273
1/14/2015,22,11045,5330,4871,629,0.0,34,21909
1/14/2015,23,11042,5128,4245,569,0.0,34,21018
1/14/2015,24,11051,4375,3601,499,0.0,22,19548
1/15/2015,1,11055,3465,3711,519,0.0,20,18770
1/15/2015,2,11051,3216,3661,548,0.0,20,18496
1/15/2015,3,11055,2979,3450,472,0.0,20,17976
1/15/2015,4,11051,3049,3340,484,0.0,21,17945
1/15/2015,5,11050,2995,3264,573,0.0,20,17902
1/15/2015,6,11051,3568,3704,685,0.0,23,19031
1/15/2015,7,11048,4207,4737,807,0.0,31,20830
1/15/2015,8,11044,4353,5256,1040,0.0,38,21731
1/15/2015,9,11054,4133,5360,1234,0.0,59,21840
1/15/2015,10,11054,4103,5386,1276,0.0,113,21932
1/15/2015,11,11055,4453,5100,1350,0.0,167,22125
1/15/2015,12,11052,4745,4686,1528,0.0,191,22202
1/15/2015,13,11049,4943,4181,1714,0.0,188,22075
1/15/2015,14,11053,4384,4071,2023,0.0,192,21723
1/15/2015,15,11051,3981,3838,2245,0.0,185,21300
1/15/2015,16,11042,3809,3933,2452,0.0,178,21414
1/15/2015,17,11038,3668,4538,2557,0.0,181,21982
1/15/2015,18,11034,3924,5472,2549,0.0,180,23159
1/15/2015,19,11034,3805,5588,2602,0.0,179,23208
1/15/2015,20,11039,3832,5529,2613,0.0,87,23100
1/15/2015,21,11039,3742,5456,2618,0.0,57,22912
1/15/2015,22,11040,3497,4890,2643,0.0,37,22107
1/15/2015,23,11050,2982,3954,2515,0.0,35,20536
1/15/2015,24,11054,1898,3272,2247,0.0,25,18496
1/16/2015,1,11057,1245,3300,2244,0.0,21,17867
1/16/2015,2,11052,1036,3345,2135,0.0,20,17588
1/16/2015,3,11049,1043,3317,2143,0.0,20,17572
1/16/2015,4,11047,1046,3198,2105,0.0,19,17415
1/16/2015,5,11049,1458,3199,1975,0.0,20,17701
1/16/2015,6,11034,2016,3298,1543,0.0,23,17914
1/16/2015,7,11035,2446,4006,1864,0.0,32,19383
1/16/2015,8,11034,2904,5108,1821,0.0,36,20903
1/16/2015,9,11027,3345,5399,1471,0.0,35,21277
1/16/2015,10,11031,3010,5439,1442,0.0,35,20957
1/16/2015,11,11052,2886,4724,1291,0.0,36,19989
1/16/2015,12,11092,2860,4503,1229,0.0,36,19720
1/16/2015,13,11084,3074,4122,1201,0.0,38,19519
1/16/2015,14,11100,3211,3959,1093,0.0,37,19400
1/16/2015,15,11119,3095,4235,924,0.0,37,19410
1/16/2015,16,11126,2905,4603,752,0.0,37,19423
1/16/2015,17,11134,3240,4636,593,0.0,36,19639
1/16/2015,18,11237,3943,5734,478,0.0,36,21428
1/16/2015,19,11283,4645,5704,400,0.0,35,22067
1/16/2015,20,11285,4667,5715,326,0.0,34,22027
1/16/2015,21,11281,4421,5445,348,0.0,35,21530
1/16/2015,22,11271,3809,5077,404,0.0,36,20597
1/16/2015,23,11267,3437,4331,491,0.0,35,19561
1/16/2015,24,11273,2210,3665,650,0.0,10,17808
1/17/2015,1,11287,1655,3740,801,0.0,3,17486
1/17/2015,2,11291,1344,3870,1009,0.0,3,17517
1/17/2015,3,11299,1403,3893,1155,0.0,3,17753
1/17/2015,4,11310,1223,3610,1409,0.0,3,17555
1/17/2015,5,11306,1387,3511,1600,0.0,3,17807
1/17/2015,6,11304,1563,3238,1730,0.0,3,17838
1/17/2015,7,11303,1813,3631,1868,0.0,3,18618
1/17/2015,8,11300,1880,4011,2011,0.0,3,19205
1/17/2015,9,11296,2163,4264,2084,0.0,3,19810
1/17/2015,10,11298,2327,4723,2018,0.0,3,20369
1/17/2015,11,11344,2398,4941,1901,0.0,3,20587
1/17/2015,12,11453,2399,4925,1963,0.0,3,20743
1/17/2015,13,11476,2129,4635,1960,0.0,3,20203
1/17/2015,14,11487,1895,4456,2030,0.0,3,19871
1/17/2015,15,11484,1596,4275,2087,0.0,3,19445
1/17/2015,16,11479,1525,4226,2149,0.0,3,19382
1/17/2015,17,11479,1575,4507,2297,0.0,3,19861
1/17/2015,18,11492,1781,5029,2470,0.0,3,20775
1/17/2015,19,11600,1813,5126,2420,0.0,3,20962
1/17/2015,20,11645,1744,4827,2345,0.0,2,20563
1/17/2015,21,11643,1748,4236,2419,0.0,2,20048
1/17/2015,22,11640,1262,4077,2402,0.0,2,19383
1/17/2015,23,11635,1134,3938,2383,0.0,2,19092
1/17/2015,24,11643,1017,3652,2403,0.0,2,18717
1/18/2015,1,11644,915,3338,2099,0.0,2,17998
1/18/2015,2,11496,916,3326,1782,0.0,2,17522
1/18/2015,3,11347,915,3278,1583,0.0,2,17125
1/18/2015,4,11021,914,3250,1526,0.0,2,16713
1/18/2015,5,10875,922,3318,1470,0.0,2,16587
1/18/2015,6,10879,921,3444,1575,0.0,2,16821
1/18/2015,7,10970,904,3529,1650,0.0,2,17055
1/18/2015,8,11172,938,3700,1927,0.0,2,17739
1/18/2015,9,11258,948,3898,1940,0.0,2,18046
1/18/2015,10,11647,979,4021,1898,0.0,2,18547
1/18/2015,11,11713,1051,3890,1902,0.0,3,18559
1/18/2015,12,11717,1180,4237,1846,0.0,2,18982
1/18/2015,13,11717,1231,4351,1777,0.0,2,19078
1/18/2015,14,11757,1256,4680,1770,0.0,3,19466
1/18/2015,15,11731,1448,4579,1624,0.0,3,19385
1/18/2015,16,11772,1839,4622,1464,0.0,3,19700
1/18/2015,17,11770,1891,4854,1195,0.0,4,19714
1/18/2015,18,11767,2001,5417,975,0.0,3,20163
1/18/2015,19,11769,2135,5573,924,0.0,3,20404
1/18/2015,20,11771,2278,5562,1047,0.0,3,20661
1/18/2015,21,11768,1697,5554,1023,0.0,2,20044
1/18/2015,22,11757,1647,5071,1017,0.0,2,19494
1/18/2015,23,11753,1159,4476,1024,0.0,2,18414
1/18/2015,24,11755,982,4081,1093,0.0,5,17916
1/19/2015,1,11754,959,3288,1005,0.0,18,17024
1/19/2015,2,11765,960,3453,1023,0.0,21,17222
1/19/2015,3,11769,1054,3353,907,0.0,20,17103
1/19/2015,4,11777,1128,3558,778,0.0,20,17261
1/19/2015,5,11780,1335,3584,668,0.0,21,17388
1/19/2015,6,11776,1848,3437,642,0.0,23,17726
1/19/2015,7,11769,2029,4332,535,0.0,36,18701
1/19/2015,8,11770,2232,5498,596,0.0,29,20125
1/19/2015,9,11767,2287,5810,637,0.0,46,20547
1/19/2015,10,11769,2442,5858,604,0.0,43,20716
1/19/2015,11,11768,2844,5785,496,0.0,46,20939
1/19/2015,12,11772,2874,5563,428,0.0,45,20682
1/19/2015,13,11777,2639,5292,492,0.0,48,20248
1/19/2015,14,11777,2312,5240,639,0.0,46,20014
1/19/2015,15,11773,2268,5251,586,0.0,47,19925
1/19/2015,16,11777,2390,5089,490,0.0,48,19794
1/19/2015,17,11775,2706,5177,369,0.0,44,20071
1/19/2015,18,11771,2897,5629,345,0.0,47,20689
1/19/2015,19,11775,2953,5630,306,0.0,44,20708
1/19/2015,20,11773,2860,5554,247,0.0,36,20470
1/19/2015,21,11770,2732,5431,214,0.0,35,20182
1/19/2015,22,11753,2179,5366,259,0.0,35,19592
1/19/2015,23,11762,1286,4967,241,0.0,34,18290
1/19/2015,24,11759,1035,4840,176,0.0,23,17833
1/20/2015,1,11757,984,4889,142,0.0,19,17791
1/20/2015,2,11768,973,4608,104,0.0,19,17472
1/20/2015,3,11771,973,4566,85,0.0,19,17414
1/20/2015,4,11763,980,4522,93,0.0,21,17379
1/20/2015,5,11768,1067,4533,104,0.0,23,17495
1/20/2015,6,11767,1476,4697,122,0.0,24,18086
1/20/2015,7,11763,2414,5071,149,0.0,39,19436
1/20/2015,8,11764,3122,5654,202,0.0,42,20784
1/20/2015,9,11768,3066,5641,241,0.0,37,20753
1/20/2015,10,11767,2634,5703,239,0.0,37,20380
1/20/2015,11,11769,2815,5370,153,0.0,36,20143
1/20/2015,12,11767,3008,5152,121,0.0,36,20084
1/20/2015,13,11769,3241,5004,106,0.0,36,20156
1/20/2015,14,11771,3126,4912,87,0.0,37,19933
1/20/2015,15,11772,3003,4978,85,0.0,37,19875
1/20/2015,16,11765,3131,5010,40,0.0,37,19983
1/20/2015,17,11768,3605,5049,53,0.0,38,20513
